NomeTimeCasa;PlacarTimeCasa;NomeTimeVisitante;PlacarTimeVisitante;Rodada;DataHoraJogo
Avaí - SC;1;Atlético - PR;0;37;26/11/2017 17:00
Corinthians - SP;2;Atlético - MG;2;37;26/11/2017 17:00
Cruzeiro - MG;0;Vasco da Gama - RJ;1;37;26/11/2017 17:00
Coritiba - PR;1;São Paulo - SP;2;37;26/11/2017 17:00
Ponte Preta - SP;2;Vitória - BA;3;37;26/11/2017 17:00
Bahia - BA;0;Chapecoense - SC;1;37;26/11/2017 19:00
Flamengo - RJ;1;Santos - SP;2;37;26/11/2017 19:00
Palmeiras - SP;2;Botafogo - RJ;0;37;27/11/2017 20:00
Botafogo - RJ;2;Cruzeiro - MG;2;38;03/12/2017 17:00
Vasco da Gama - RJ;2;Ponte Preta - SP;1;38;03/12/2017 17:00
Santos - SP;1;Avaí - SC;1;38;03/12/2017 17:00
São Paulo - SP;1;Bahia - BA;1;38;03/12/2017 17:00
Atlético - MG;4;Grêmio - RS;3;38;03/12/2017 17:00
Atlético - PR;3;Palmeiras - SP;0;38;03/12/2017 17:00
Sport - PE;1;Corinthians - SP;0;38;03/12/2017 17:00
Vitória - BA;1;Flamengo - RJ;2;38;03/12/2017 17:00
Atlético - GO;1;Fluminense - RJ;1;38;03/12/2017 17:00
Chapecoense - SC;2;Coritiba - PR;1;38;03/12/2017 17:00
Cruzeiro - MG;0;Grêmio - RS;1;1;14/04/2018 16:00
Vitória - BA;2;Flamengo - RJ;2;1;14/04/2018 19:00
Santos - SP;2;Ceará - CE;0;1;14/04/2018 21:00
America Fc - MG;3;Sport - PE;0;1;15/04/2018 11:00
Vasco da Gama - RJ;2;Atlético - MG;1;1;15/04/2018 16:00
Corinthians - SP;2;Fluminense - RJ;1;1;15/04/2018 16:00
Internacional - RS;2;Bahia - BA;0;1;15/04/2018 16:00
Athletico Paranaense - PR;5;Chapecoense - SC;1;1;15/04/2018 19:00
Botafogo - RJ;1;Palmeiras - SP;1;1;16/04/2018 20:00
São Paulo - SP;1;Paraná - PR;0;1;16/04/2018 20:00
Bahia - BA;1;Santos - SP;0;2;21/04/2018 16:00
Flamengo - RJ;2;America Fc - MG;0;2;21/04/2018 19:00
Paraná - PR;0;Corinthians - SP;4;2;22/04/2018 11:00
Chapecoense - SC;1;Vasco da Gama - RJ;1;2;22/04/2018 16:00
Fluminense - RJ;1;Cruzeiro - MG;0;2;22/04/2018 16:00
Ceará - CE;0;São Paulo - SP;0;2;22/04/2018 16:00
Palmeiras - SP;1;Internacional - RS;0;2;22/04/2018 16:00
Atlético - MG;2;Vitória - BA;1;2;22/04/2018 16:00
Grêmio - RS;0;Athletico Paranaense - PR;0;2;22/04/2018 19:00
Sport - PE;1;Botafogo - RJ;1;2;23/04/2018 20:00
Botafogo - RJ;2;Grêmio - RS;1;3;28/04/2018 16:00
Palmeiras - SP;0;Chapecoense - SC;0;3;29/04/2018 16:00
Ceará - CE;0;Flamengo - RJ;3;3;29/04/2018 16:00
Bahia - BA;0;Athletico Paranaense - PR;0;3;29/04/2018 16:00
Fluminense - RJ;1;São Paulo - SP;1;3;29/04/2018 16:00
Paraná - PR;1;Sport - PE;2;3;29/04/2018 16:00
Atlético - MG;1;Corinthians - SP;0;3;29/04/2018 16:00
Internacional - RS;0;Cruzeiro - MG;0;3;29/04/2018 19:00
America Fc - MG;2;Vitória - BA;1;3;30/04/2018 20:00
Santos - SP;1;Vasco da Gama - RJ;1;3;27/09/2018 20:00
Vasco da Gama - RJ;4;America Fc - MG;1;4;05/05/2018 19:00
São Paulo - SP;2;Atlético - MG;2;4;05/05/2018 19:00
Corinthians - SP;1;Ceará - CE;1;4;06/05/2018 11:00
Flamengo - RJ;2;Internacional - RS;0;4;06/05/2018 16:00
Vitória - BA;1;Fluminense - RJ;2;4;06/05/2018 16:00
Athletico Paranaense - PR;1;Palmeiras - SP;3;4;06/05/2018 16:00
Cruzeiro - MG;1;Botafogo - RJ;0;4;06/05/2018 16:00
Sport - PE;2;Bahia - BA;0;4;06/05/2018 19:00
Grêmio - RS;5;Santos - SP;1;4;06/05/2018 19:00
Chapecoense - SC;1;Paraná - PR;1;4;07/05/2018 20:00
Grêmio - RS;0;Internacional - RS;0;5;12/05/2018 16:00
Cruzeiro - MG;2;Sport - PE;0;5;13/05/2018 11:00
Athletico Paranaense - PR;1;Atlético - MG;2;5;13/05/2018 16:00
Chapecoense - SC;3;Flamengo - RJ;2;5;13/05/2018 16:00
Bahia - BA;2;São Paulo - SP;2;5;13/05/2018 16:00
Vasco da Gama - RJ;2;Vitória - BA;3;5;13/05/2018 16:00
Corinthians - SP;1;Palmeiras - SP;0;5;13/05/2018 16:00
Santos - SP;3;Paraná - PR;1;5;13/05/2018 19:00
Ceará - CE;2;America Fc - MG;2;5;14/05/2018 20:00
Botafogo - RJ;2;Fluminense - RJ;1;5;14/05/2018 20:00
Atlético - MG;1;Cruzeiro - MG;0;6;19/05/2018 16:00
Flamengo - RJ;1;Vasco da Gama - RJ;1;6;19/05/2018 19:00
Palmeiras - SP;3;Bahia - BA;0;6;19/05/2018 21:00
Vitória - BA;2;Ceará - CE;1;6;20/05/2018 11:00
Paraná - PR;0;Grêmio - RS;0;6;20/05/2018 16:00
America Fc - MG;1;Botafogo - RJ;0;6;20/05/2018 16:00
São Paulo - SP;1;Santos - SP;0;6;20/05/2018 16:00
Sport - PE;1;Corinthians - SP;1;6;20/05/2018 16:00
Fluminense - RJ;2;Athletico Paranaense - PR;0;6;20/05/2018 19:00
Internacional - RS;3;Chapecoense - SC;0;6;21/05/2018 20:00
Fluminense - RJ;3;Chapecoense - SC;1;7;26/05/2018 16:00
Palmeiras - SP;2;Sport - PE;3;7;26/05/2018 19:00
Atlético - MG;0;Flamengo - RJ;1;7;26/05/2018 21:00
Paraná - PR;0;Athletico Paranaense - PR;0;7;27/05/2018 11:00
Santos - SP;0;Cruzeiro - MG;1;7;27/05/2018 16:00
Internacional - RS;2;Corinthians - SP;1;7;27/05/2018 16:00
Botafogo - RJ;1;Vitória - BA;1;7;27/05/2018 16:00
Bahia - BA;3;Vasco da Gama - RJ;0;7;27/05/2018 16:00
Ceará - CE;0;Grêmio - RS;1;7;27/05/2018 19:00
America Fc - MG;1;São Paulo - SP;3;7;27/05/2018 19:00
Sport - PE;3;Atlético - MG;2;8;30/05/2018 19:30
Vitória - BA;2;Internacional - RS;3;8;30/05/2018 19:30
Vasco da Gama - RJ;1;Paraná - PR;0;8;30/05/2018 19:30
São Paulo - SP;3;Botafogo - RJ;2;8;30/05/2018 21:00
Chapecoense - SC;2;Ceará - CE;0;8;30/05/2018 21:00
Grêmio - RS;0;Fluminense - RJ;0;8;30/05/2018 21:45
Cruzeiro - MG;1;Palmeiras - SP;0;8;30/05/2018 21:45
Flamengo - RJ;2;Bahia - BA;0;8;31/05/2018 16:00
Corinthians - SP;1;America Fc - MG;0;8;31/05/2018 18:00
Athletico Paranaense - PR;2;Santos - SP;0;8;31/05/2018 21:00
Atlético - MG;3;Chapecoense - SC;3;9;02/06/2018 16:00
Internacional - RS;0;Sport - PE;0;9;02/06/2018 16:00
Vasco da Gama - RJ;1;Botafogo - RJ;2;9;02/06/2018 19:00
Palmeiras - SP;3;São Paulo - SP;1;9;02/06/2018 21:00
America Fc - MG;3;Athletico Paranaense - PR;1;9;03/06/2018 16:00
Bahia - BA;0;Grêmio - RS;2;9;03/06/2018 16:00
Flamengo - RJ;1;Corinthians - SP;0;9;03/06/2018 16:00
Santos - SP;5;Vitória - BA;2;9;03/06/2018 16:00
Ceará - CE;0;Cruzeiro - MG;1;9;03/06/2018 19:00
Paraná - PR;2;Fluminense - RJ;1;9;04/06/2018 20:00
São Paulo - SP;0;Internacional - RS;0;10;05/06/2018 21:30
Vitória - BA;1;Chapecoense - SC;0;10;06/06/2018 19:30
Botafogo - RJ;0;Ceará - CE;0;10;06/06/2018 19:30
Corinthians - SP;1;Santos - SP;1;10;06/06/2018 21:00
Sport - PE;1;Athletico Paranaense - PR;0;10;06/06/2018 21:00
Cruzeiro - MG;1;Vasco da Gama - RJ;1;10;06/06/2018 21:45
Grêmio - RS;0;Palmeiras - SP;2;10;06/06/2018 21:45
Fluminense - RJ;0;Flamengo - RJ;2;10;07/06/2018 20:00
Paraná - PR;1;Bahia - BA;0;10;07/06/2018 20:00
America Fc - MG;1;Atlético - MG;3;10;07/06/2018 21:00
Athletico Paranaense - PR;0;São Paulo - SP;1;11;09/06/2018 16:00
Chapecoense - SC;2;Cruzeiro - MG;0;11;09/06/2018 19:00
Vasco da Gama - RJ;3;Sport - PE;2;11;09/06/2018 19:00
Corinthians - SP;0;Vitória - BA;0;11;09/06/2018 21:00
Grêmio - RS;1;America Fc - MG;0;11;10/06/2018 16:00
Atlético - MG;5;Fluminense - RJ;2;11;10/06/2018 16:00
Bahia - BA;3;Botafogo - RJ;3;11;10/06/2018 16:00
Ceará - CE;2;Palmeiras - SP;2;11;10/06/2018 16:00
Flamengo - RJ;2;Paraná - PR;0;11;10/06/2018 19:00
Santos - SP;1;Internacional - RS;2;11;10/06/2018 19:00
São Paulo - SP;3;Vitória - BA;0;12;12/06/2018 21:30
America Fc - MG;0;Chapecoense - SC;0;12;13/06/2018 16:00
Fluminense - RJ;0;Santos - SP;1;12;13/06/2018 19:00
Sport - PE;0;Grêmio - RS;0;12;13/06/2018 19:30
Paraná - PR;1;Cruzeiro - MG;1;12;13/06/2018 19:30
Botafogo - RJ;2;Athletico Paranaense - PR;0;12;13/06/2018 21:00
Palmeiras - SP;1;Flamengo - RJ;1;12;13/06/2018 21:00
Atlético - MG;2;Ceará - CE;1;12;13/06/2018 21:45
Bahia - BA;1;Corinthians - SP;0;12;13/06/2018 21:45
Internacional - RS;3;Vasco da Gama - RJ;1;12;13/06/2018 21:45
Ceará - CE;1;Sport - PE;0;13;18/07/2018 19:30
Vitória - BA;1;Paraná - PR;0;13;18/07/2018 21:00
Grêmio - RS;2;Atlético - MG;0;13;18/07/2018 21:45
Corinthians - SP;2;Botafogo - RJ;0;13;18/07/2018 21:45
Flamengo - RJ;0;São Paulo - SP;1;13;18/07/2018 21:45
Cruzeiro - MG;3;America Fc - MG;1;13;19/07/2018 19:30
Chapecoense - SC;1;Bahia - BA;1;13;19/07/2018 19:30
Vasco da Gama - RJ;1;Fluminense - RJ;1;13;19/07/2018 20:00
Santos - SP;1;Palmeiras - SP;1;13;19/07/2018 20:00
Athletico Paranaense - PR;2;Internacional - RS;2;13;19/07/2018 21:00
Flamengo - RJ;2;Botafogo - RJ;0;14;21/07/2018 19:00
São Paulo - SP;3;Corinthians - SP;1;14;21/07/2018 21:00
Paraná - PR;1;America Fc - MG;0;14;22/07/2018 16:00
Bahia - BA;4;Vitória - BA;1;14;22/07/2018 16:00
Vasco da Gama - RJ;1;Grêmio - RS;0;14;22/07/2018 16:00
Sport - PE;1;Fluminense - RJ;2;14;22/07/2018 16:00
Palmeiras - SP;3;Atlético - MG;2;14;22/07/2018 16:00
Cruzeiro - MG;2;Athletico Paranaense - PR;1;14;22/07/2018 19:00
Chapecoense - SC;0;Santos - SP;0;14;22/07/2018 19:00
Internacional - RS;1;Ceará - CE;0;14;23/07/2018 20:00
Fluminense - RJ;1;Palmeiras - SP;0;15;25/07/2018 19:30
Atlético - MG;2;Paraná - PR;0;15;25/07/2018 21:00
Santos - SP;1;Flamengo - RJ;1;15;25/07/2018 21:45
Corinthians - SP;2;Cruzeiro - MG;0;15;25/07/2018 21:45
Vitória - BA;1;Sport - PE;0;15;26/07/2018 19:30
Botafogo - RJ;1;Chapecoense - SC;0;15;26/07/2018 19:30
Grêmio - RS;2;São Paulo - SP;1;15;26/07/2018 19:30
America Fc - MG;2;Internacional - RS;1;15;26/07/2018 20:00
Ceará - CE;0;Bahia - BA;2;15;29/08/2018 19:30
Athletico Paranaense - PR;1;Vasco da Gama - RJ;0;15;29/08/2018 19:30
Ceará - CE;1;Fluminense - RJ;0;16;28/07/2018 16:00
Palmeiras - SP;3;Paraná - PR;0;16;29/07/2018 11:00
Vasco da Gama - RJ;1;Corinthians - SP;4;16;29/07/2018 11:00
Flamengo - RJ;4;Sport - PE;1;16;29/07/2018 16:00
Internacional - RS;3;Botafogo - RJ;0;16;29/07/2018 16:00
Cruzeiro - MG;0;São Paulo - SP;2;16;29/07/2018 16:00
Athletico Paranaense - PR;4;Vitória - BA;0;16;29/07/2018 16:00
Santos - SP;0;America Fc - MG;1;16;29/07/2018 19:00
Chapecoense - SC;1;Grêmio - RS;1;16;29/07/2018 19:00
Bahia - BA;2;Atlético - MG;2;16;30/07/2018 20:00
Botafogo - RJ;0;Santos - SP;0;17;04/08/2018 16:00
Grêmio - RS;2;Flamengo - RJ;0;17;04/08/2018 19:00
Corinthians - SP;0;Athletico Paranaense - PR;0;17;04/08/2018 21:00
São Paulo - SP;2;Vasco da Gama - RJ;1;17;05/08/2018 16:00
Paraná - PR;0;Ceará - CE;1;17;05/08/2018 16:00
America Fc - MG;0;Palmeiras - SP;0;17;05/08/2018 16:00
Vitória - BA;1;Cruzeiro - MG;1;17;05/08/2018 16:00
Sport - PE;1;Chapecoense - SC;1;17;05/08/2018 19:00
Fluminense - RJ;1;Bahia - BA;1;17;05/08/2018 19:00
Atlético - MG;0;Internacional - RS;1;17;06/08/2018 20:00
Ceará - CE;0;Athletico Paranaense - PR;0;18;11/08/2018 16:00
Bahia - BA;1;America Fc - MG;0;18;11/08/2018 19:00
Atlético - MG;3;Santos - SP;1;18;12/08/2018 11:00
Paraná - PR;1;Botafogo - RJ;1;18;12/08/2018 11:00
Sport - PE;1;São Paulo - SP;3;18;12/08/2018 16:00
Chapecoense - SC;2;Corinthians - SP;1;18;12/08/2018 16:00
Flamengo - RJ;1;Cruzeiro - MG;0;18;12/08/2018 16:00
Grêmio - RS;4;Vitória - BA;0;18;12/08/2018 19:00
Palmeiras - SP;1;Vasco da Gama - RJ;0;18;12/08/2018 19:00
Fluminense - RJ;0;Internacional - RS;3;18;13/08/2018 20:00
Santos - SP;3;Sport - PE;0;19;18/08/2018 16:00
Corinthians - SP;0;Grêmio - RS;1;19;18/08/2018 19:00
Internacional - RS;1;Paraná - PR;0;19;19/08/2018 11:00
Athletico Paranaense - PR;3;Flamengo - RJ;0;19;19/08/2018 11:00
Botafogo - RJ;0;Atlético - MG;3;19;19/08/2018 16:00
Cruzeiro - MG;1;Bahia - BA;1;19;19/08/2018 16:00
Vitória - BA;0;Palmeiras - SP;3;19;19/08/2018 16:00
São Paulo - SP;2;Chapecoense - SC;0;19;19/08/2018 19:00
America Fc - MG;0;Fluminense - RJ;0;19;19/08/2018 19:00
Vasco da Gama - RJ;1;Ceará - CE;1;19;20/08/2018 20:00
Ceará - CE;1;Santos - SP;1;20;08/08/2018 19:30
Paraná - PR;1;São Paulo - SP;1;20;22/08/2018 19:30
Bahia - BA;0;Internacional - RS;1;20;22/08/2018 19:30
Sport - PE;0;America Fc - MG;2;20;22/08/2018 21:00
Palmeiras - SP;2;Botafogo - RJ;0;20;22/08/2018 21:00
Grêmio - RS;1;Cruzeiro - MG;1;20;22/08/2018 21:45
Fluminense - RJ;1;Corinthians - SP;0;20;22/08/2018 21:45
Flamengo - RJ;1;Vitória - BA;0;20;23/08/2018 19:30
Atlético - MG;0;Vasco da Gama - RJ;0;20;23/08/2018 20:00
Chapecoense - SC;2;Athletico Paranaense - PR;1;20;13/09/2018 20:00
Santos - SP;2;Bahia - BA;0;21;25/08/2018 16:00
Corinthians - SP;1;Paraná - PR;0;21;25/08/2018 19:00
Athletico Paranaense - PR;2;Grêmio - RS;1;21;25/08/2018 19:00
Botafogo - RJ;2;Sport - PE;0;21;25/08/2018 21:00
Cruzeiro - MG;2;Fluminense - RJ;1;21;25/08/2018 21:00
São Paulo - SP;1;Ceará - CE;0;21;26/08/2018 11:00
Internacional - RS;0;Palmeiras - SP;0;21;26/08/2018 16:00
Vitória - BA;1;Atlético - MG;0;21;26/08/2018 16:00
America Fc - MG;2;Flamengo - RJ;2;21;26/08/2018 16:00
Vasco da Gama - RJ;3;Chapecoense - SC;1;21;26/08/2018 19:00
Vitória - BA;1;America Fc - MG;0;22;01/09/2018 16:00
Grêmio - RS;4;Botafogo - RJ;0;22;01/09/2018 16:00
Vasco da Gama - RJ;0;Santos - SP;3;22;01/09/2018 19:00
Corinthians - SP;1;Atlético - MG;1;22;01/09/2018 21:00
Flamengo - RJ;0;Ceará - CE;1;22;02/09/2018 11:00
Athletico Paranaense - PR;2;Bahia - BA;0;22;02/09/2018 16:00
Sport - PE;1;Paraná - PR;0;22;02/09/2018 16:00
São Paulo - SP;1;Fluminense - RJ;1;22;02/09/2018 16:00
Cruzeiro - MG;0;Internacional - RS;0;22;02/09/2018 19:00
Chapecoense - SC;1;Palmeiras - SP;2;22;02/09/2018 19:00
Bahia - BA;2;Sport - PE;0;23;05/09/2018 19:30
Botafogo - RJ;1;Cruzeiro - MG;1;23;05/09/2018 19:30
Ceará - CE;2;Corinthians - SP;1;23;05/09/2018 20:00
Paraná - PR;1;Chapecoense - SC;1;23;05/09/2018 21:00
Palmeiras - SP;2;Athletico Paranaense - PR;0;23;05/09/2018 21:00
Internacional - RS;2;Flamengo - RJ;1;23;05/09/2018 21:45
Atlético - MG;1;São Paulo - SP;0;23;05/09/2018 21:45
Fluminense - RJ;0;Vitória - BA;0;23;06/09/2018 19:00
Santos - SP;0;Grêmio - RS;0;23;06/09/2018 19:00
America Fc - MG;2;Vasco da Gama - RJ;1;23;06/09/2018 20:00
Sport - PE;0;Cruzeiro - MG;0;24;08/09/2018 16:00
São Paulo - SP;1;Bahia - BA;0;24;08/09/2018 19:00
Flamengo - RJ;2;Chapecoense - SC;0;24;08/09/2018 21:00
Internacional - RS;1;Grêmio - RS;0;24;09/09/2018 16:00
Palmeiras - SP;1;Corinthians - SP;0;24;09/09/2018 16:00
America Fc - MG;0;Ceará - CE;0;24;09/09/2018 16:00
Fluminense - RJ;1;Botafogo - RJ;0;24;09/09/2018 16:00
Vitória - BA;1;Vasco da Gama - RJ;0;24;09/09/2018 19:00
Paraná - PR;0;Santos - SP;2;24;09/09/2018 19:00
Atlético - MG;3;Athletico Paranaense - PR;1;24;10/09/2018 20:00
Grêmio - RS;2;Paraná - PR;0;25;15/09/2018 16:00
Ceará - CE;2;Vitória - BA;0;25;15/09/2018 16:00
Vasco da Gama - RJ;1;Flamengo - RJ;1;25;15/09/2018 19:00
Botafogo - RJ;1;America Fc - MG;0;25;16/09/2018 11:00
Santos - SP;0;São Paulo - SP;0;25;16/09/2018 16:00
Cruzeiro - MG;0;Atlético - MG;0;25;16/09/2018 16:00
Bahia - BA;1;Palmeiras - SP;1;25;16/09/2018 16:00
Athletico Paranaense - PR;3;Fluminense - RJ;1;25;16/09/2018 16:00
Corinthians - SP;2;Sport - PE;1;25;16/09/2018 19:00
Chapecoense - SC;2;Internacional - RS;1;25;17/09/2018 20:00
São Paulo - SP;1;America Fc - MG;1;26;22/09/2018 16:00
Grêmio - RS;3;Ceará - CE;2;26;23/09/2018 11:00
Flamengo - RJ;2;Atlético - MG;1;26;23/09/2018 16:00
Athletico Paranaense - PR;3;Paraná - PR;0;26;23/09/2018 16:00
Corinthians - SP;1;Internacional - RS;1;26;23/09/2018 16:00
Vitória - BA;3;Botafogo - RJ;4;26;23/09/2018 18:00
Sport - PE;0;Palmeiras - SP;1;26;23/09/2018 18:00
Cruzeiro - MG;2;Santos - SP;1;26;23/09/2018 19:00
Chapecoense - SC;1;Fluminense - RJ;2;26;24/09/2018 20:00
Vasco da Gama - RJ;2;Bahia - BA;1;26;24/09/2018 20:00
Fluminense - RJ;0;Grêmio - RS;1;27;29/09/2018 16:00
America Fc - MG;0;Corinthians - SP;0;27;29/09/2018 19:00
Bahia - BA;0;Flamengo - RJ;0;27;29/09/2018 21:00
Palmeiras - SP;3;Cruzeiro - MG;1;27;30/09/2018 11:00
Internacional - RS;2;Vitória - BA;1;27;30/09/2018 16:00
Atlético - MG;5;Sport - PE;2;27;30/09/2018 16:00
Santos - SP;1;Athletico Paranaense - PR;0;27;30/09/2018 16:00
Botafogo - RJ;2;São Paulo - SP;2;27;30/09/2018 16:00
Ceará - CE;3;Chapecoense - SC;1;27;30/09/2018 19:00
Paraná - PR;1;Vasco da Gama - RJ;1;27;01/10/2018 20:00
Sport - PE;2;Internacional - RS;1;28;05/10/2018 19:00
Corinthians - SP;0;Flamengo - RJ;3;28;05/10/2018 21:00
Vitória - BA;0;Santos - SP;1;28;05/10/2018 21:30
Athletico Paranaense - PR;4;America Fc - MG;0;28;06/10/2018 16:00
Chapecoense - SC;1;Atlético - MG;0;28;06/10/2018 16:00
São Paulo - SP;0;Palmeiras - SP;2;28;06/10/2018 18:00
Grêmio - RS;2;Bahia - BA;2;28;06/10/2018 21:00
Fluminense - RJ;4;Paraná - PR;0;28;08/10/2018 20:00
Botafogo - RJ;1;Vasco da Gama - RJ;1;28;09/10/2018 21:00
Cruzeiro - MG;0;Ceará - CE;2;28;24/10/2018 19:30
Flamengo - RJ;3;Fluminense - RJ;0;29;13/10/2018 17:00
Santos - SP;1;Corinthians - SP;0;29;13/10/2018 19:00
Bahia - BA;2;Paraná - PR;0;29;13/10/2018 21:00
Chapecoense - SC;0;Vitória - BA;1;29;14/10/2018 11:00
Palmeiras - SP;2;Grêmio - RS;0;29;14/10/2018 16:00
Internacional - RS;3;São Paulo - SP;1;29;14/10/2018 16:00
Vasco da Gama - RJ;2;Cruzeiro - MG;0;29;14/10/2018 16:00
Athletico Paranaense - PR;4;Sport - PE;0;29;14/10/2018 19:00
Atlético - MG;0;America Fc - MG;0;29;14/10/2018 19:00
Ceará - CE;0;Botafogo - RJ;0;29;15/10/2018 20:00
Botafogo - RJ;0;Bahia - BA;1;30;20/10/2018 16:00
America Fc - MG;1;Grêmio - RS;1;30;20/10/2018 16:00
São Paulo - SP;0;Athletico Paranaense - PR;0;30;20/10/2018 19:00
Sport - PE;2;Vasco da Gama - RJ;1;30;20/10/2018 19:00
Vitória - BA;2;Corinthians - SP;2;30;21/10/2018 16:00
Fluminense - RJ;1;Atlético - MG;0;30;21/10/2018 16:00
Palmeiras - SP;2;Ceará - CE;1;30;21/10/2018 16:00
Cruzeiro - MG;3;Chapecoense - SC;0;30;21/10/2018 19:00
Paraná - PR;0;Flamengo - RJ;4;30;21/10/2018 19:00
Internacional - RS;2;Santos - SP;2;30;22/10/2018 20:00
Vitória - BA;0;São Paulo - SP;1;31;26/10/2018 19:30
Vasco da Gama - RJ;1;Internacional - RS;1;31;26/10/2018 21:30
Santos - SP;3;Fluminense - RJ;0;31;27/10/2018 16:30
Grêmio - RS;3;Sport - PE;4;31;27/10/2018 16:30
Corinthians - SP;2;Bahia - BA;1;31;27/10/2018 19:00
Flamengo - RJ;1;Palmeiras - SP;1;31;27/10/2018 19:00
Chapecoense - SC;1;America Fc - MG;0;31;27/10/2018 19:00
Cruzeiro - MG;3;Paraná - PR;1;31;27/10/2018 21:00
Athletico Paranaense - PR;2;Botafogo - RJ;1;31;27/10/2018 21:00
Ceará - CE;2;Atlético - MG;1;31;29/10/2018 20:00
Atlético - MG;0;Grêmio - RS;1;32;03/11/2018 17:00
Fluminense - RJ;0;Vasco da Gama - RJ;1;32;03/11/2018 17:00
Palmeiras - SP;3;Santos - SP;2;32;03/11/2018 19:00
Paraná - PR;1;Vitória - BA;1;32;04/11/2018 17:00
America Fc - MG;1;Cruzeiro - MG;2;32;04/11/2018 17:00
São Paulo - SP;2;Flamengo - RJ;2;32;04/11/2018 17:00
Botafogo - RJ;1;Corinthians - SP;0;32;04/11/2018 17:00
Bahia - BA;1;Chapecoense - SC;0;32;04/11/2018 19:00
Internacional - RS;2;Athletico Paranaense - PR;1;32;04/11/2018 19:00
Sport - PE;1;Ceará - CE;0;32;05/11/2018 20:00
America Fc - MG;0;Paraná - PR;1;33;10/11/2018 17:00
Corinthians - SP;1;São Paulo - SP;1;33;10/11/2018 17:00
Botafogo - RJ;2;Flamengo - RJ;1;33;10/11/2018 19:00
Athletico Paranaense - PR;2;Cruzeiro - MG;0;33;10/11/2018 19:00
Atlético - MG;1;Palmeiras - SP;1;33;11/11/2018 17:00
Grêmio - RS;2;Vasco da Gama - RJ;1;33;11/11/2018 17:00
Ceará - CE;1;Internacional - RS;1;33;11/11/2018 17:00
Vitória - BA;2;Bahia - BA;2;33;11/11/2018 17:00
Fluminense - RJ;0;Sport - PE;0;33;11/11/2018 19:00
Santos - SP;0;Chapecoense - SC;1;33;12/11/2018 20:00
Vasco da Gama - RJ;1;Athletico Paranaense - PR;1;34;14/11/2018 19:30
Paraná - PR;0;Atlético - MG;1;34;14/11/2018 21:00
Bahia - BA;2;Ceará - CE;1;34;14/11/2018 21:00
Palmeiras - SP;3;Fluminense - RJ;0;34;14/11/2018 21:45
Cruzeiro - MG;1;Corinthians - SP;0;34;14/11/2018 21:45
Sport - PE;0;Vitória - BA;0;34;14/11/2018 21:45
Chapecoense - SC;0;Botafogo - RJ;1;34;15/11/2018 17:00
Flamengo - RJ;1;Santos - SP;0;34;15/11/2018 17:00
São Paulo - SP;1;Grêmio - RS;1;34;15/11/2018 19:00
Internacional - RS;2;America Fc - MG;0;34;15/11/2018 21:00
Vitória - BA;1;Athletico Paranaense - PR;2;35;17/11/2018 19:00
Corinthians - SP;1;Vasco da Gama - RJ;0;35;17/11/2018 19:00
Atlético - MG;1;Bahia - BA;0;35;17/11/2018 21:00
Botafogo - RJ;1;Internacional - RS;0;35;18/11/2018 17:00
Sport - PE;0;Flamengo - RJ;1;35;18/11/2018 17:00
America Fc - MG;2;Santos - SP;1;35;18/11/2018 17:00
Paraná - PR;1;Palmeiras - SP;1;35;18/11/2018 17:00
Grêmio - RS;2;Chapecoense - SC;0;35;18/11/2018 19:00
São Paulo - SP;1;Cruzeiro - MG;0;35;18/11/2018 19:00
Fluminense - RJ;0;Ceará - CE;0;35;19/11/2018 20:00
Internacional - RS;1;Atlético - MG;2;36;21/11/2018 19:30
Santos - SP;1;Botafogo - RJ;1;36;21/11/2018 21:00
Cruzeiro - MG;3;Vitória - BA;0;36;21/11/2018 21:45
Athletico Paranaense - PR;1;Corinthians - SP;0;36;21/11/2018 21:45
Flamengo - RJ;2;Grêmio - RS;0;36;21/11/2018 21:45
Palmeiras - SP;4;America Fc - MG;0;36;21/11/2018 21:45
Vasco da Gama - RJ;2;São Paulo - SP;0;36;22/11/2018 20:00
Ceará - CE;1;Paraná - PR;0;36;22/11/2018 21:00
Chapecoense - SC;2;Sport - PE;1;36;22/11/2018 21:00
Bahia - BA;2;Fluminense - RJ;0;36;22/11/2018 21:00
Santos - SP;3;Atlético - MG;2;37;24/11/2018 20:00
Cruzeiro - MG;0;Flamengo - RJ;2;37;25/11/2018 17:00
Vitória - BA;0;Grêmio - RS;0;37;25/11/2018 17:00
Vasco da Gama - RJ;0;Palmeiras - SP;1;37;25/11/2018 17:00
Athletico Paranaense - PR;2;Ceará - CE;2;37;25/11/2018 17:00
America Fc - MG;1;Bahia - BA;0;37;25/11/2018 19:00
Corinthians - SP;0;Chapecoense - SC;0;37;25/11/2018 19:00
Internacional - RS;2;Fluminense - RJ;0;37;25/11/2018 19:00
São Paulo - SP;0;Sport - PE;0;37;26/11/2018 20:00
Botafogo - RJ;2;Paraná - PR;1;37;26/11/2018 20:00
Atlético - MG;1;Botafogo - RJ;0;38;01/12/2018 19:00
Flamengo - RJ;1;Athletico Paranaense - PR;2;38;01/12/2018 19:00
Paraná - PR;1;Internacional - RS;1;38;02/12/2018 17:00
Chapecoense - SC;1;São Paulo - SP;0;38;02/12/2018 17:00
Bahia - BA;0;Cruzeiro - MG;0;38;02/12/2018 17:00
